dbname,namespace,table_name,encoded,diststyle,sortkey1,max_varchar,sortkey1_enc,sortkey_num,unsorted,stats_off,tbl_rows,skew_rows,estimated_visible_rows,num_rows_marked_for_deletion,pct_rows_marked_for_deletion,vacuum_sort_benefit,vacuum_run_type,is_last_vacuum_recluster,last_vacuumed_date,days_since_last_vacuumed,query_count,table_recommendation_count,encoded_column_count,column_count,encoded_column_pct,encoded_sortkey_count,distkey_column_count,large_column_size_count,sort_key_alert_sample_query,sort_key_alert_query_count,stats_alert_sample_query,stats_alert_query_count,nl_alert_sample_query,nl_alert_query_count,distributed_alert_sample_query,distributed_alert_query_count,distributed_alert_sample_query,broadcasted_alert_query_count,deleted_alert_sample_query,deleted_alert_query_count
dw,public,onboarder_home_page_test_j_01,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),65535,,0,,0.00,7589,,7589,0,0.0000,,,,,,1,0,13,13,100.0000,0,0,4,,0,,0,,0,,0,,0,,0
dw,stage,ipl_fines_fees_reserve,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),100,,0,,0.00,7499,,7499,0,0.0000,,,,,,4,0,13,13,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,stage,mltv_subscriptions,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),25,,0,,0.00,7466,,7466,0,0.0000,,,,,,1,0,6,6,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,hb_ultv_ext_flag2,"Y, AUTO(ENCODE)",AUTO(EVEN),first_registration_quarter,11,none,5,0.00,0.00,7041,,7041,0,0.0000,0.00,,,,,1,0,2,7,28.5714,0,0,0,,0,,0,,0,,0,,0,,0
dw,stage,ipl_customer_discounts,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),100,,0,,0.00,7007,,7007,0,0.0000,,,,,,4,0,13,14,92.8571,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,base,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),65535,,0,,0.00,6830,,6830,0,0.0000,,,,,,1,0,12,12,100.0000,0,0,4,,0,,0,,0,,0,,0,,0
dw,analytics,sales_flash_uncategorized,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),250,,0,,0.00,6734,,6734,0,0.0000,,,,,,5,0,90,90,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,dim,vendor,"Y, AUTO(ENCODE)",ALL,vendor_number,35,none,1,0.00,100.00,6317,,6317,0,0.0000,0.00,,,,,227,0,11,12,91.6666,0,0,0,701558731,4,,0,,0,,0,,0,,0
dw,stage,fmr_adjustments,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),54,,0,,0.00,6232,,6232,0,0.0000,,,,,,8,0,18,18,100.0000,0,0,0,701984117,6,,0,,0,,0,,0,,0
dw,stage,ipl_allocation_d0,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),50,,0,,0.00,6145,,6145,0,0.0000,,,,,,5,0,18,18,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,stage,inventory_allocation_report_part_1,"Y, AUTO(ENCODE)",AUTO(KEY(fulfillment_center_code)),AUTO(SORTKEY),40,,0,,0.00,5771,100.00,5771,0,0.0000,,,,,,4,0,23,23,100.0000,0,1,0,,0,,0,,0,,0,,0,,0
dw,stage,inventory_allocation_report_part_2,"Y, AUTO(ENCODE)",AUTO(KEY(fulfillment_center_code)),sold_to_customer_number,40,none,3,0.00,0.00,5771,100.00,5771,0,0.0000,0.00,,,,,6,0,28,31,90.3225,0,1,0,,0,,0,,0,,0,,0,,0
dw,stage,ipl_chargebacks,"Y, AUTO(ENCODE)",AUTO(KEY(long_sku)),AUTO(SORTKEY),100,,0,,0.00,5738,1.18,5738,0,0.0000,,,,,,4,0,16,16,100.0000,0,1,0,,0,,0,,0,,0,,0,,0
dw,public,pillar4_es_hva_metrics_without_x_0_3,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),100,,0,,0.00,5720,,5720,0,0.0000,,,,,,1,0,50,50,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,stage,mltv_extension_allocation,"Y, AUTO(ENCODE)",AUTO(KEY(date_quarter)),AUTO(SORTKEY(date_quarter)),25,none,1,0.00,0.00,5484,23.22,5484,0,0.0000,0.00,,,,,1,0,3,4,75.0000,0,1,0,,0,,0,,0,,0,,0,,0
dw,public,josh_upgrade_vs_control_ltv_variance_country,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),200,,0,,0.00,5236,,5236,0,0.0000,,,,,,1,0,24,24,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,fact,inventory_reservation,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),35,,0,,100.00,4666,,4666,0,0.0000,,,,,,305,0,23,23,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,stage,ipl_allocation_f,"Y, AUTO(ENCODE)",AUTO(KEY(revenue_month)),AUTO(SORTKEY(revenue_month)),18,none,1,0.00,0.00,4647,100.00,4647,0,0.0000,0.00,,,,,4,0,5,6,83.3333,0,1,0,,0,,0,,0,,0,,0,,0
dw,public,pillar4_es_hva_metrics_without_x_0_2,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),100,,0,,0.00,4628,,4628,0,0.0000,,,,,,1,0,50,50,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,temp_engagement_kpi_2025_cumulative_data_28jan,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),7,,0,,0.00,4464,,4464,0,0.0000,,,,,,1,0,7,7,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,fact,forecast_dtc,"Y, AUTO(ENCODE)",AUTO(KEY(week_start_date)),AUTO(SORTKEY(week_start_date)),100,az64,1,100.00,100.00,4230,2.86,4230,0,0.0000,0.00,Automatic,N,2025-03-06,0,175,0,5,6,83.3333,1,1,0,,0,,0,,0,,0,,0,,0
dw,stage,mltv_base,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),25,,0,,0.00,4228,,4228,0,0.0000,,,,,,1,0,6,6,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,analytics,machine_lifetime_value,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),25,,0,,0.00,4228,,4228,0,0.0000,,Manual,N,2025-02-28,6,36,0,18,18,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,analytics,subscription_access_pass_list_2_day_reg,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),255,,0,,0.00,4178,,4178,0,0.0000,,Manual,N,2025-02-28,6,2,0,10,10,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,stage,mltv_cuts_per_quarter,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),25,,0,,0.00,4111,,4111,0,0.0000,,,,,,1,0,5,5,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,stage,tbl_transform_material_test,Y,ALL,AUTO(SORTKEY),2000,,0,,100.00,3910,,3910,0,0.0000,,,,,,1,0,11,21,52.3809,0,0,1,,0,,0,,0,,0,,0,,0
dw,cricut_dw,machine_registration_daily_summary,Y,EVEN,date_id,0,zstd,1,4.12,1.61,3853,,3778,75,0.0194,0.00,Automatic,N,2025-03-01,5,135,0,10,10,100.0000,1,0,0,,0,,0,,0,,0,,0,,0
dw,dim,vendor_royalty_group,Y,ALL,vendor_number,25,zstd,1,0.00,0.03,3775,,3775,0,0.0000,0.00,,,,,162,0,3,3,100.0000,1,0,0,,0,,0,,0,,0,,0,,0
dw,stage,subscription_user_daily_calendar,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),18,,0,,0.00,3693,,3693,0,0.0000,,,,,,1,0,4,4,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,dim,application,"Y, AUTO(ENCODE)",ALL,AUTO(SORTKEY),50,,0,,0.00,3662,,3646,16,0.0043,,,,,,135,0,7,7,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,stage,weekly_active_users_split_counts_cube_stage,"Y, AUTO(ENCODE)",AUTO(EVEN),cube_group_id,512,none,3,0.00,0.00,3239,,3239,0,0.0000,0.00,,,,,1,0,6,9,66.6666,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,visitor_raw,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),14,,0,,99.86,2928,,2928,0,0.0000,,,,,,1,0,3,3,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,stage,ipl_allocation_d3,"Y, AUTO(ENCODE)",AUTO(KEY(revenue_month)),AUTO(SORTKEY(profit_center)),18,none,2,0.00,0.00,2874,100.00,2874,0,0.0000,0.00,,,,,4,0,7,9,77.7777,0,1,0,,0,,0,,0,,0,,0,,0
dw,public,sap_hierarchy,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),35,,0,,0.00,2697,,2697,0,0.0000,,,,,,4,0,6,6,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,stage,sales_flash_open_orders,"Y, AUTO(ENCODE)",AUTO(KEY(order_number)),AUTO(SORTKEY),150,,0,,0.00,2603,23.11,2603,0,0.0000,,,,,,4,0,19,19,100.0000,0,1,0,,0,,0,,0,,0,,0,,0
dw,stage,forecast_customer,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),50,,0,,0.00,2532,,2532,0,0.0000,,,,,,6,0,2,3,66.6666,0,0,0,,0,,0,,0,,0,,0,,0
dw,fact,quality_management_system_change,Y,AUTO(KEY(guid)),AUTO(SORTKEY),250,,0,,38.93,2380,1.23,2304,76,0.0319,,Automatic,N,2025-03-05,1,177,0,17,17,100.0000,0,1,0,,0,,0,,0,,0,,0,,0
dw,stage,tbl_transform_subscription_type,Y,ALL,AUTO(SORTKEY),100,,0,,100.00,2376,,2376,0,0.0000,,,,,,1,0,14,15,93.3333,0,0,0,,0,,0,,0,,0,,0,,0
dw,dim,subscription_type,"Y, AUTO(ENCODE)",ALL,AUTO(SORTKEY),100,,0,,100.00,2376,,2376,0,0.0000,,,,,,216,0,14,15,93.3333,0,0,0,703376297,18,,0,,0,,0,,0,,0
dw,stage,forecast_inactive_customers,"Y, AUTO(ENCODE)",AUTO(KEY(sap_customer_number)),AUTO(SORTKEY),50,,0,,0.00,2289,1.11,2289,0,0.0000,,,,,,4,0,2,2,100.0000,0,1,0,,0,,0,,0,,0,,0,,0
dw,fact,purchasing_inbound_detail,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),250,,0,,100.00,2285,,2285,0,0.0000,,,,,,457,0,32,32,100.0000,0,0,0,703209361,11,,0,,0,,0,,0,,0
dw,public,tbl_stage_enggmnt_dates,"Y, AUTO(ENCODE)",AUTO(KEY(year_quarter_num)),AUTO(SORTKEY(date_id)),24,none,1,0.00,0.00,2282,2.03,2282,0,0.0000,0.00,,,,,1,0,3,4,75.0000,0,1,0,,0,,0,,0,,0,,0,,0
dw,stage,tbl_stage_enggmnt_dates,"Y, AUTO(ENCODE)",AUTO(KEY(year_quarter_num)),date_id,24,none,1,0.00,0.00,2282,2.03,2282,0,0.0000,0.00,,,,,4,0,3,4,75.0000,0,1,0,,0,,0,,0,,0,,0,,0
dw,public,josh_machine_tool_usage,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),65535,,0,,0.00,2281,,2281,0,0.0000,,,,,,1,0,6,6,100.0000,0,0,2,,0,,0,,0,,0,,0,,0
dw,stage,sales_flash_returns_and_directimports,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),150,,0,,0.00,2278,,2278,0,0.0000,,,,,,4,0,19,19,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,data_ops,table_column_lengths,"Y, AUTO(ENCODE)",AUTO(ALL),AUTO(SORTKEY),255,,0,,0.00,2144,,2144,0,0.0000,,,,,,2,0,6,6,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,search_query_counts,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),15,,0,,0.00,2000,,2000,0,0.0000,,,,,,1,0,3,3,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,hb_export,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),0,,0,,0.00,1952,,1952,0,0.0000,,,,,,1,0,4,5,80.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,dim,color,"Y, AUTO(ENCODE)",ALL,AUTO(SORTKEY),50,,0,,0.00,1768,,1768,0,0.0000,,,,,,135,0,9,9,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,pmt_validation_failed,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),255,,0,,0.00,1584,,1584,0,0.0000,,,,,,14,0,8,8,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,stage,ipl_bad_debt,"Y, AUTO(ENCODE)",AUTO(KEY(customer_number)),AUTO(SORTKEY),100,,0,,0.00,1530,100.00,1530,0,0.0000,,,,,,4,0,16,16,100.0000,0,1,0,,0,,0,,0,,0,,0,,0
dw,analytics,access_pass_rd4_other_retailers,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),255,,0,,0.00,1515,,1515,0,0.0000,,Manual,N,2025-02-28,6,2,0,10,10,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,dim,accounting_center,"Y, AUTO(ENCODE)",ALL,account_number,50,none,1,0.00,100.00,1509,,1509,0,0.0000,0.00,,,,,171,0,5,6,83.3333,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,temp_mature_content_engagement_28th_gold,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),35,,0,,0.00,1444,,1444,0,0.0000,,,,,,1,0,3,3,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,user_with_null_user_details_dup_non_dup,"Y, AUTO(ENCODE)",AUTO(KEY(user_id)),AUTO(SORTKEY),0,,0,,0.00,1425,1.41,1425,0,0.0000,,,,,,1,0,1,1,100.0000,0,1,0,,0,,0,,0,,0,,0,,0
dw,stage,ultv_machine_margin,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),2000,,0,,0.00,1422,,1422,0,0.0000,,,,,,4,0,8,8,100.0000,0,0,1,,0,,0,,0,,0,,0,,0
dw,data_quality,daily_bounds_cutitem_2024,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY(event_date)),128,az64,1,6.81,19.78,1365,,1365,0,0.0000,0.00,,,,,11,0,4,8,50.0000,1,0,0,,0,,0,,0,,0,,0,,0
dw,dim,font_family,"Y, AUTO(ENCODE)",AUTO(KEY(font_family_id)),AUTO(SORTKEY),100,,0,,0.00,1350,1.19,1350,0,0.0000,,,,,,138,0,7,8,87.5000,0,1,0,,0,,0,,0,,0,,0,,0
dw,stage,mltv_c_prior2019_cuts_proxy,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),200,,0,,0.00,1265,,1265,0,0.0000,,,,,,4,0,8,8,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,hb_export_t2,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),0,,0,,0.00,1126,,1126,0,0.0000,,,,,,1,0,4,4,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,data_quality,daily_bounds_cutitem_2024_wip,"Y, AUTO(ENCODE)",AUTO(ALL),AUTO(SORTKEY),256,,0,,0.00,1095,,1095,0,0.0000,,,,,,1,0,4,8,50.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,onboarding_jv_final_counts_stage,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),0,,0,,0.00,1068,,1068,0,0.0000,,,,,,1,0,4,4,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,fact,retail_linear_footage,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),2000,,0,,0.00,913,,913,0,0.0000,,,,,,143,0,5,6,83.3333,0,0,1,,0,,0,,0,,0,,0,,0
dw,public,josh_upgrade_vs_control_ltv_variance,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),11,,0,,0.00,766,,766,0,0.0000,,,,,,1,0,22,22,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,stage,csoh_v2_customer_hierarchy,"Y, AUTO(ENCODE)",AUTO(KEY(child_customer_number)),AUTO(SORTKEY),35,,0,,0.00,765,1.28,765,0,0.0000,,,,,,6,0,4,4,100.0000,0,1,0,,0,,0,,0,,0,,0,,0
dw,stage,mltv_c_machine_margin,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),2000,,0,,0.00,637,,637,0,0.0000,,,,,,4,0,9,9,100.0000,0,0,2,,0,,0,,0,,0,,0,,0
dw,dim,device,"Y, AUTO(ENCODE)",ALL,AUTO(SORTKEY),32,,0,,0.00,592,,592,0,0.0000,,,,,,135,0,5,5,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,onboarder_home_test,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),65535,,0,,0.00,580,,580,0,0.0000,,,,,,1,0,13,13,100.0000,0,0,4,,0,,0,,0,,0,,0,,0
dw,stage,mltv_public_n_rbo,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),200,,0,,0.00,534,,534,0,0.0000,,,,,,1,0,5,5,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,stage,mltv_sellout_margin_dollars,"Y, AUTO(ENCODE)",AUTO(KEY(date_quarter)),AUTO(SORTKEY),200,,0,,0.00,534,4.59,534,0,0.0000,,,,,,1,0,8,8,100.0000,0,1,0,,0,,0,,0,,0,,0,,0
dw,dim,sku_exclusivity,"Y, AUTO(ENCODE)",AUTO(KEY(customer_number)),AUTO(SORTKEY(customer_number)),50,lzo,1,0.00,100.00,528,27.89,528,0,0.0000,0.00,,,,,154,0,6,6,100.0000,1,1,0,,0,,0,,0,,0,,0,,0
dw,dim,targeted_content,"Y, AUTO(ENCODE)",AUTO(KEY(id)),AUTO(SORTKEY),500,,0,,100.00,466,1.51,466,0,0.0000,,,,,,156,0,26,29,89.6551,0,1,0,,0,,0,,0,,0,,0,,0
dw,dim,event,"Y, AUTO(ENCODE)",AUTO(KEY(event_name)),AUTO(SORTKEY(dw_load_date)),100,az64,1,0.00,0.00,455,1.63,455,0,0.0000,0.00,,,,,135,0,6,6,100.0000,1,1,0,,0,,0,,0,,0,,0,,0
dw,public,targeted_content,"Y, AUTO(ENCODE)",AUTO(KEY(id)),AUTO(SORTKEY),500,,0,,0.00,425,1.63,425,0,0.0000,,,,,,2,0,9,10,90.0000,0,1,0,,0,,0,,0,,0,,0,,0
dw,public,hb_ultv_ext_flag3,"Y, AUTO(ENCODE)",AUTO(EVEN),control_quarter,11,none,4,0.00,0.00,424,,424,0,0.0000,0.00,,,,,1,0,2,6,33.3333,0,0,0,,0,,0,,0,,0,,0,,0
dw,stage,ipl_allocation_a2,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),50,,0,,0.00,418,,418,0,0.0000,,,,,,4,0,16,16,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,phase_3_sku_list,"Y, AUTO(ENCODE)",AUTO(ALL),AUTO(SORTKEY),0,,0,,100.00,402,,402,0,0.0000,,,,,,27,0,3,3,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,stage,ipl_allocation_b2,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),25,,0,,0.00,369,,369,0,0.0000,,,,,,5,0,11,11,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,analytics,access_pass_rd4_dtc,"Y, AUTO(ENCODE)",AUTO(KEY(user_id)),AUTO(SORTKEY),255,,0,,0.00,352,1.41,352,0,0.0000,,Manual,N,2025-02-28,6,2,0,7,7,100.0000,0,1,0,,0,,0,,0,,0,,0,,0
dw,stage,ultv_sellout,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),4,,0,,0.00,336,,336,0,0.0000,,,,,,4,0,3,3,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,temp_2025_eng_kpi_17jan25_datapull_v2,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),30,,0,,32.48,314,,314,0,0.0000,,,,,,1,0,9,9,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,analytics,event_dqm_whitelisted_events,Y,AUTO(KEY(event_name)),event_name,255,none,2,0.00,0.00,306,1.81,306,0,0.0000,0.00,Manual,Y,2025-02-28,6,212,0,1,3,33.3333,0,1,0,,0,,0,,0,,0,,0,,0
dw,data_ops,public_table_meta_data,"Y, AUTO(ENCODE)",AUTO(ALL),AUTO(SORTKEY),200,,0,,100.00,302,,302,0,0.0000,,,,,,32,0,5,5,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,dim,traffic_events,"Y, AUTO(ENCODE)",KEY(event_name),quarter_start_date,65535,none,2,0.00,0.00,287,1.59,287,0,0.0000,0.00,,,,,3,0,5,7,71.4285,0,1,1,,0,,0,,0,,0,,0,,0
dw,public,hb_subscription_kpi_sub_count2,"Y, AUTO(ENCODE)",AUTO(EVEN),date_id,0,none,3,0.00,0.00,262,,262,0,0.0000,0.00,,,,,1,0,2,5,40.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,temp_2025_eng_kpi_17jan25_datapull,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),30,,0,,5.38,223,,223,0,0.0000,,,,,,1,0,9,9,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,stage,ultv_country,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),200,,0,,0.00,220,,220,0,0.0000,,,,,,4,0,4,4,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,dim,country,Y,ALL,AUTO(SORTKEY(country_id)),200,zstd,1,0.00,0.00,220,,220,0,0.0000,0.00,,,,,460,0,10,10,100.0000,1,0,0,,0,,0,,0,,0,,0,,0
dw,data_ops,domo_s3_object_list,"Y, AUTO(ENCODE)",AUTO(ALL),AUTO(SORTKEY),255,,0,,100.00,216,,216,0,0.0000,,,,,,25,0,3,3,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,onboarding_jv_events_sessions_14_1,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),255,,0,,100.00,214,,214,0,0.0000,,,,,,1,0,2,2,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,as_temp_2025_eng_kpi_19feb25_datapull_domo,Y,AUTO(ALL),AUTO(SORTKEY),9,,0,,0.00,198,,198,0,0.0000,,,,,,1,0,53,53,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,dim,member_care_employee_history,"Y, AUTO(ENCODE)",AUTO(KEY(email_address)),AUTO(SORTKEY(email_address)),2000,lzo,1,0.00,0.00,190,1.71,190,0,0.0000,0.00,,,,,136,0,19,19,100.0000,1,1,18,,0,,0,,0,,0,,0,,0
dw,data_ops,job_dependencies,"Y, AUTO(ENCODE)",AUTO(ALL),AUTO(SORTKEY),255,,0,,100.00,185,,122,63,0.3405,,Automatic,N,2025-03-06,0,6094,0,3,3,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,stage,target_content,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),65535,,0,,0.00,170,,170,0,0.0000,,,,,,1,0,25,28,89.2857,0,0,11,,0,,0,,0,,0,,0,,0
dw,analytics,dim_targeted_content,"Y, AUTO(ENCODE)",AUTO(KEY(id)),AUTO(SORTKEY),500,,0,,0.00,170,2.77,170,0,0.0000,,Manual,N,2025-02-28,6,136,0,26,29,89.6551,0,1,0,,0,,0,,0,,0,,0,,0
dw,dim,image_category,Y,ALL,category_id,511,lzo,1,0.00,0.00,151,,151,0,0.0000,0.00,,,,,20,0,2,2,100.0000,1,0,0,,0,,0,,0,,0,,0,,0
dw,stage,target_content_s3,"Y, AUTO(ENCODE)",AUTO(KEY(id)),AUTO(SORTKEY),65535,,0,,0.00,146,3.30,146,0,0.0000,,,,,,1,0,25,28,89.2857,0,1,4,,0,,0,,0,,0,,0,,0
dw,stage,ultv_external_margin,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),2000,,0,,0.00,144,,144,0,0.0000,,,,,,4,0,6,6,100.0000,0,0,1,,0,,0,,0,,0,,0,,0
dw,stage,ultv_sell_out_margin,"Y, AUTO(ENCODE)",AUTO(KEY(date)),AUTO(SORTKEY),2000,,0,,0.00,144,2.80,144,0,0.0000,,,,,,4,0,7,7,100.0000,0,1,1,,0,,0,,0,,0,,0,,0
dw,public,hb_export_y,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),0,,0,,0.00,141,,141,0,0.0000,,,,,,1,0,4,5,80.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,dim,marketing_communication_state,"Y, AUTO(ENCODE)",ALL,type,2000,none,1,100.00,100.00,140,,140,0,0.0000,0.00,Automatic,N,2025-03-06,0,167,0,5,6,83.3333,0,0,1,,0,,0,,0,,0,,0,,0
dw,public,hb_subscription_kpi_new_users2,"Y, AUTO(ENCODE)",AUTO(EVEN),reg_year,0,none,2,0.00,0.00,135,,135,0,0.0000,0.00,,,,,1,0,2,4,50.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,dim,survey_question,"Y, AUTO(ENCODE)",AUTO(KEY(question_id)),AUTO(SORTKEY(dw_load_date)),500,az64,1,97.77,100.00,135,14.50,69,66,0.4888,0.00,Automatic,N,2025-03-06,0,194,0,9,10,90.0000,1,1,0,,0,,0,,0,,0,,0,,0
dw,dim,sale_type,"Y, AUTO(ENCODE)",ALL,sales_document_type_code,20,none,1,0.00,100.00,133,,133,0,0.0000,0.00,,,,,197,0,3,4,75.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,as_temp_2025_eng_kpi_19feb25_datapull_domo_retention,Y,AUTO(ALL),AUTO(SORTKEY),9,,0,,0.00,132,,132,0,0.0000,,,,,,1,0,53,53,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,stage,mltv_c_sub_count,"Y, AUTO(ENCODE)",AUTO(KEY(date_id)),AUTO(SORTKEY),0,,0,,0.00,131,2.50,131,0,0.0000,,,,,,4,0,3,3,100.0000,0,1,0,,0,,0,,0,,0,,0,,0
dw,stage,ultv_mltv_c_sub_count,"Y, AUTO(ENCODE)",AUTO(KEY(date_id)),AUTO(SORTKEY),0,,0,,0.00,131,2.50,131,0,0.0000,,,,,,4,0,3,3,100.0000,0,1,0,,0,,0,,0,,0,,0,,0
dw,stage,ipl_allocation_g0_g1,"Y, AUTO(ENCODE)",AUTO(KEY(revenue_month)),AUTO(SORTKEY(customer_number)),50,none,3,0.00,0.00,119,100.00,119,0,0.0000,0.00,,,,,4,0,12,15,80.0000,0,1,0,,0,,0,,0,,0,,0,,0
dw,stage,inow,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),255,,0,,0.00,118,,118,0,0.0000,,,,,,4,0,7,7,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
