dbname,table_name,alert_seconds,alert_rowcount,alert_event,alert_solution,alert_sample_query,alert_querycount
prd_dw,t_rslocal_680314452999:7c2a9dd0-f35d-4266-ab4e-b1a84ab4b520@107971097@81394560@,1532.75539200,1539833779,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,1659171,1
prd_dw,t_rslocal_680314452999:7c2a9dd0-f35d-4266-ab4e-b1a84ab4b520@107971097@81622273@,1530.96728000,1541698239,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,1804704,1
prd_statsig,t_rslocal_680314452999:7c2a9dd0-f35d-4266-ab4e-b1a84ab4b520@57847483@80823173@,1509.99752300,20270310,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1597433,26
prd_statsig,unit_day_covariate_metrics_q1_2025_global_holdout_5427iyljdiikpvnukghnm7_1__00_1,1502.21491200,133974224,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1743159,3
prd_statsig,unit_day_covariate_metrics_projects_search_hybrid_semantic,1492.88777800,18744938,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1725261,12
prd_statsig,t_rslocal_localhost@1710149@729231@,1481.08045400,388615464,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1776801,23
prd_statsig,ratio_cuped_staging_canvas_iq_landing_panel_cumulative,1424.41461700,6509792,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1872833,40
prd_statsig,windowed_metrics_imagesearch_searchlite_rescorebyreferenceimages_incremental,1402.69597900,331724932,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,1845522,9
prd_statsig,distinct_metrics_imagesearch_searchlite_rescorebyreferenceimages,1402.69597900,331724932,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,1845522,9
prd_dw,dim_project_backup_mar_3rd,1367.20232900,2025888,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1698861,11
prd_dw,t_rslocal_680314452999:7c2a9dd0-f35d-4266-ab4e-b1a84ab4b520@107971097@81260094@,1349.39490600,1538604997,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,1563474,1
prd_statsig,distinct_values_imagesearch_searchlite_rescorebyreferenceimages,1320.60508700,423800266,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,1878078,17
prd_dw,cut_session_image,1311.64671500,122513933,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1855191,9
prd_statsig,t_rslocal_localhost@1710149@723531@,1295.34784000,485428139,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1696115,17
prd_statsig,unit_day_metrics_content_panel_recommendations,1294.45411400,73255001,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1848261,25
prd_dw,pillar5_user_funnel_project_source_classification,1282.87348100,25376522,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1852096,9
prd_statsig,windowed_metrics_q1_2025_global_holdout_5427iyljdiikpvnukghnm7_1__00_1_non_incremental,1262.66198500,261750318,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1743114,1
prd_statsig,unit_day_covariate_metrics_single_cta_on_pdp_2doth49tjw0ebzaahpbtdc_50__00_1,1256.96149900,102287832,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,1545880,2
prd_dw,t_rslocal_680314452999:7c2a9dd0-f35d-4266-ab4e-b1a84ab4b520@107971097@81542624@,1234.77084400,1541078556,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,1731400,1
prd_dw,t_rslocal_680314452999:7c2a9dd0-f35d-4266-ab4e-b1a84ab4b520@107971097@81689680@,1207.70006600,1542313304,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,1876302,1
prd_data_lake,t_rslocal_localhost@473792@716097@,1198.66800000,0,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1695427,3
prd_data_lake,t_rslocal_localhost@473790@716097@,1198.66800000,0,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1695427,3
prd_data_lake,t_rslocal_localhost@473788@716097@,1198.66800000,0,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1695427,3
prd_dw,tbl_transform_user_profile,1192.46213400,117827140,Broadcasted a large number of rows across the network,Review the choice of distribution key to collocate the join and consider using distributed tables,1877584,6
prd_statsig,t_rslocal_localhost@1501294@716097@,1188.85915500,8957924,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1877143,123
prd_dw,cut_pass_end_base_data,1125.85579500,23681574,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,1701921,1
prd_dw,pillar5_user_funnel_firehose_events,1125.41957000,81777176,Broadcasted a large number of rows across the network,Review the choice of distribution key to collocate the join and consider using distributed tables,1852096,9
prd_statsig,windowed_metrics_my_stuff_on_home_incremental,1107.90847200,231963579,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1871974,93
prd_statsig,t_rslocal_localhost@1226897@716097@,1089.58594500,1072735705,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,1869792,18
prd_personalization,t_rslocal_680314452999:7c2a9dd0-f35d-4266-ab4e-b1a84ab4b520@44907317@80823173@,1060.62901100,36648589,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,1586321,3
prd_personalization,t_rslocal_680314452999:7c2a9dd0-f35d-4266-ab4e-b1a84ab4b520@46687550@80823173@,1060.62901100,36648589,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,1586321,3
prd_personalization,t_rslocal_680314452999:7c2a9dd0-f35d-4266-ab4e-b1a84ab4b520@46686395@80823173@,1060.62901100,36648589,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,1586321,3
prd_statsig,windowed_metrics_my_stuff_on_home_7,1048.20841100,263959456,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1871972,58
prd_statsig,windowed_metrics_search_more_prominent_search_bar_incremental,1034.29130700,308345048,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1823100,6
prd_statsig,windowed_metrics_search_more_prominent_search_bar_7,1024.66223000,429100530,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1823094,3
prd_statsig,unit_day_covariate_metrics_single_cta_on_pdp_2doth7tyewjdeog1u52jpg,1017.99785300,38773206,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1832776,19
prd_data_lake,firehose_v3,1009.87453800,15,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1530485,2
prd_dw,t_rslocal_680314452999:7c2a9dd0-f35d-4266-ab4e-b1a84ab4b520@6849701@80823173@,1003.86928900,39228076,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,1563127,2
prd_statsig,unit_day_metrics_canvas_iq_landing_panel,992.35893800,357872542,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,1872014,25
prd_dw,project_master_fact,977.38544000,10973268,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1851018,8
prd_statsig,distinct_values_machinelearning_ai_chat_bot,976.78627100,347951009,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,1835661,8
prd_statsig,windowed_metrics_search_remove_phrases_and_editable_images_3fnzxruypuhg23n1opirgw_incremental,964.78859300,116326165,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1734950,22
prd_statsig,distinct_values_image_background_removal_model,945.54226100,274879157,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,1831521,8
prd_statsig,t_rslocal_localhost@1781688@716097@,927.12263100,1698840,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1880681,85
,t_rslocal_680314452999:7c2a9dd0-f35d-4266-ab4e-b1a84ab4b520@31725589@80823173@,908.58315900,1338715,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1600603,1
prd_statsig,tmp_table_wnuluiodjsq6yzv2omzee_canvas_iq_landing_panel,891.20299500,4120480,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1870044,30
prd_dw,image_conversion_fact,885.75504700,370017,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1851881,11
prd_dw,tbl_temp_user_status_in_previous_month,871.74291000,3200256,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1874918,16
